City_Name,Type,Package,Variety,Sub_Variety,Grade,Date,Low_Price,High_Price,Mostly_Low,Mostly_High,Origin,Origin_District,Item_Size,Color,Environment,Unit_of_Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans_Mode,,
BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/15/2016,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,,,
BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/22/2016,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,,,
BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/22/2016,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,,,
BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/29/2016,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,,,
BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/29/2016,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,,,
BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,11/5/2016,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,,,
BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,11/5/2016,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,,,
CHICAGO,,24 inch bins,HOWDEN TYPE,,,9/16/2017,200,225,200,225,CANADA,ONTARIO,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,24 inch bins,HOWDEN TYPE,,,9/16/2017,200,220,200,220,ILLINOIS,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,24 inch bins,HOWDEN TYPE,,,9/23/2017,200,225,200,225,CANADA,ONTARIO,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,24 inch bins,HOWDEN TYPE,,,9/23/2017,200,220,200,220,ILLINOIS,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,24 inch bins,HOWDEN TYPE,,,9/30/2017,200,225,200,225,CANADA,ONTARIO,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,24 inch bins,HOWDEN TYPE,,,9/30/2017,200,220,200,220,ILLINOIS,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,9/24/2016,135,135,135,135,ILLINOIS,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,9/24/2016,130,130,130,130,MICHIGAN,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,10/1/2016,130,135,130,135,ILLINOIS,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,10/1/2016,130,130,130,130,MICHIGAN,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,10/8/2016,130,130,130,130,ILLINOIS,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,10/8/2016,130,130,130,130,MICHIGAN,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,10/15/2016,130,135,130,135,ILLINOIS,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,10/15/2016,130,130,130,130,MICHIGAN,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,10/15/2016,60,60,60,60,OHIO,,xlge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,10/22/2016,130,135,130,135,ILLINOIS,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,10/22/2016,130,130,130,130,MICHIGAN,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,10/22/2016,60,60,60,60,OHIO,,xlge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,10/29/2016,125,135,125,135,ILLINOIS,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,10/29/2016,130,130,130,130,MICHIGAN,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,10/29/2016,60,60,60,60,OHIO,,xlge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,11/5/2016,125,130,125,130,ILLINOIS,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,11/5/2016,130,130,130,130,MICHIGAN,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,11/5/2016,60,60,60,60,OHIO,,xlge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,11/12/2016,125,130,125,130,ILLINOIS,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,11/12/2016,120,130,120,130,MICHIGAN,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,11/12/2016,60,60,60,60,OHIO,,xlge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,11/19/2016,125,130,125,130,ILLINOIS,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,11/19/2016,100,130,100,130,MICHIGAN,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,11/19/2016,60,60,60,60,OHIO,,xlge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,11/26/2016,125,125,125,125,ILLINOIS,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,11/26/2016,100,125,100,125,MICHIGAN,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,12/3/2016,125,125,125,125,ILLINOIS,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,12/3/2016,100,125,100,125,MICHIGAN,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,12/10/2016,125,125,125,125,ILLINOIS,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,12/10/2016,100,125,100,125,MICHIGAN,,lge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,9/23/2017,170,170,170,170,MICHIGAN,,xlge,ORANGE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN TYPE,,,9/30/2017,170,170,170,170,MICHIGAN,,xlge,ORANGE,,,,,,,,N,,,
CHICAGO,,24 inch bins,HOWDEN WHITE TYPE,,,9/2/2017,200,200,200,200,ILLINOIS,,med-lge,WHITE,,,,,,,,N,,,
CHICAGO,,24 inch bins,HOWDEN WHITE TYPE,,,9/9/2017,200,200,200,200,ILLINOIS,,med-lge,WHITE,,,,,,,,N,,,
CHICAGO,,24 inch bins,HOWDEN WHITE TYPE,,,9/16/2017,200,200,200,200,ILLINOIS,,med-lge,WHITE,,,,,,,,N,,,
CHICAGO,,24 inch bins,HOWDEN WHITE TYPE,,,9/23/2017,200,200,200,200,ILLINOIS,,med-lge,WHITE,,,,,,,,N,,,
CHICAGO,,24 inch bins,HOWDEN WHITE TYPE,,,9/30/2017,200,200,200,200,ILLINOIS,,med-lge,WHITE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,9/24/2016,150,150,150,150,ILLINOIS,,lge,WHITE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,10/1/2016,150,150,150,150,ILLINOIS,,lge,WHITE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,10/8/2016,150,150,150,150,ILLINOIS,,lge,WHITE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,10/15/2016,150,150,150,150,ILLINOIS,,lge,WHITE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,10/22/2016,150,150,150,150,ILLINOIS,,lge,WHITE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,10/29/2016,150,150,150,150,ILLINOIS,,lge,WHITE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,11/5/2016,150,150,150,150,ILLINOIS,,lge,WHITE,,,,,,,,N,,,
CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,11/12/2016,150,150,150,150,ILLINOIS,,lge,WHITE,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,9/24/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,10/1/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,10/8/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,10/15/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,10/22/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,10/29/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,11/5/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,11/12/2016,185,200,185,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,11/19/2016,185,185,185,185,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,11/26/2016,185,185,185,185,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,12/3/2016,185,185,185,185,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,12/10/2016,185,185,185,185,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,12/10/2016,185,185,185,185,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,1/7/2017,185,185,185,185,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,1/14/2017,185,185,185,185,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,1/21/2017,185,185,185,185,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,1/28/2017,185,185,185,185,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,2/4/2017,210,225,210,225,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,2/11/2017,210,225,210,225,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,2/18/2017,215,225,215,225,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,2/25/2017,210,215,210,215,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,3/4/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,3/11/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,3/18/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,3/25/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,4/1/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,4/8/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,4/15/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,4/22/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,4/29/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,5/6/2017,210,225,210,225,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,5/13/2017,225,225,225,225,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,5/20/2017,225,225,225,225,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,5/27/2017,225,225,225,225,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,6/3/2017,225,225,225,225,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,6/10/2017,225,225,225,225,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,6/17/2017,225,225,225,225,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,6/24/2017,225,225,225,225,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,7/1/2017,225,255,225,255,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,7/8/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,7/15/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,7/22/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,7/29/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,8/5/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,8/12/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,8/19/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,8/26/2017,255,255,255,255,ILLINOIS,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,FAIRYTALE,,,8/26/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,,,
CHICAGO,,bins,FAIRYTALE,,,8/26/2017,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,,,
CHICAGO,,bins,FAIRYTALE,,,9/2/2017,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,,,
CHICAGO,,bins,FAIRYTALE,,,9/9/2017,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,,,
CHICAGO,,bins,FAIRYTALE,,,9/16/2017,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,,,
CHICAGO,,bins,FAIRYTALE,,,9/23/2017,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,,,
CHICAGO,,bins,FAIRYTALE,,,9/30/2017,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,9/24/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,9/24/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,9/24/2016,17,18,17,18,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/1/2016,17,18,17,18,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/1/2016,17,18,17,18,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/1/2016,17,18,17,18,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/8/2016,17,18,17,18,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/8/2016,17,18,17,18,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/8/2016,17,18,17,18,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/15/2016,17,18,17,18,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/15/2016,17,18,17,18,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/15/2016,17,18,17,18,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/22/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/22/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/22/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/29/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/29/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/29/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/5/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/5/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/5/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/12/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/12/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/12/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/19/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/19/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/19/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/26/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/26/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,12/3/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,12/3/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,12/10/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,12/10/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,8/26/2017,20,20,20,20,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,9/2/2017,20,20,20,20,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,9/2/2017,18,18,18,18,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,9/9/2017,20,20,20,20,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,9/9/2017,18,18,18,18,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,9/16/2017,18,20,18,20,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,9/16/2017,17,19,17,19,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,9/23/2017,18,20,18,20,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,9/23/2017,17,19,17,19,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,9/30/2017,18,20,18,20,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,9/30/2017,17,19,17,19,MICHIGAN,,med,,,,,,,,,N,,,
CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,10/8/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,,,
CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,10/15/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,,,
CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,10/22/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,,,
CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,10/29/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,,,
CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,11/5/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,,,
CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,11/12/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,,,
CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,11/19/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,,,
CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,11/26/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,,,
CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,12/3/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,9/24/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,10/1/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,10/8/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,10/15/2016,200,220,200,220,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,10/15/2016,180,180,180,180,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,10/22/2016,200,220,200,220,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,10/22/2016,180,180,180,180,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,10/29/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,10/29/2016,180,180,180,180,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,11/5/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,11/5/2016,180,180,180,180,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,11/12/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,11/12/2016,180,180,180,180,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,11/19/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,11/19/2016,180,180,180,180,OHIO,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,11/26/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,12/3/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,24 inch bins,PIE TYPE,,,12/10/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,,,
CHICAGO,,36 inch bins,PIE TYPE,,,9/2/2017,200,200,200,200,ILLINOIS,,med-lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,PIE TYPE,,,9/9/2017,200,200,200,200,ILLINOIS,,med-lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,PIE TYPE,,,9/16/2017,200,215,200,215,CANADA,ONTARIO,med-lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,PIE TYPE,,,9/16/2017,200,215,200,215,ILLINOIS,,med-lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,PIE TYPE,,,9/16/2017,200,215,200,215,INDIANA,,med-lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,PIE TYPE,,,9/23/2017,200,215,200,215,CANADA,ONTARIO,med-lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,PIE TYPE,,,9/23/2017,200,215,200,215,ILLINOIS,,med-lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,PIE TYPE,,,9/23/2017,200,215,200,215,INDIANA,,med-lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,PIE TYPE,,,9/23/2017,175,175,175,175,MICHIGAN,,med-lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,PIE TYPE,,,9/30/2017,200,200,200,200,CANADA,ONTARIO,med-lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,PIE TYPE,,,9/30/2017,200,215,200,215,ILLINOIS,,med-lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,PIE TYPE,,,9/30/2017,200,215,200,215,INDIANA,,med-lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,PIE TYPE,,,9/30/2017,175,175,175,175,MICHIGAN,,med-lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,MIXED HEIRLOOM VARIETIES,,,9/24/2016,225,225,225,225,ILLINOIS,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,MIXED HEIRLOOM VARIETIES,,,10/1/2016,175,225,175,225,ILLINOIS,,lge,,,,,,,,,N,,,
CHICAGO,,36 inch bins,MIXED HEIRLOOM VARIETIES,,,10/8/2016,175,175,175,175,ILLINOIS,,lge,,,,,,,,,N,,,
